 Procedimentos hospitalares do SUS - por local de internação - Brasil
Internações por Município e Ano/mês processamento
Procedimentos:todos
Período:Abr-Dez/2020
"Município";"2020/Abr";"2020/Mai";"2020/Jun";"2020/Jul";"2020/Ago";"2020/Set";"2020/Out";"2020/Nov";"2020/Dez";"Total"
"320310 Jerônimo Monteiro";163;76;132;84;102;77;142;172;169;1117
"320313 João Neiva";14;7;23;18;13;16;14;-;-;105
"320316 Laranja da Terra";9;9;21;14;17;17;14;14;16;131
"320320 Linhares";867;867;792;754;687;788;654;1086;1004;7499
"320340 Mimoso do Sul";85;93;87;102;118;122;116;100;-;823
"320350 Montanha";55;35;30;36;57;47;43;48;54;405
"320360 Mucurici";49;48;12;32;51;25;49;35;28;329
"320370 Muniz Freire";26;30;18;32;23;25;22;29;-;205
"320380 Muqui";18;29;15;22;31;27;-;-;-;142
"320390 Nova Venécia";130;179;140;184;162;174;174;183;189;1515
"320400 Pancas";1;6;7;6;7;6;3;7;6;49
"320405 Pedro Canário";103;54;44;56;45;49;-;-;-;351
"320410 Pinheiros";92;81;100;42;29;46;48;34;57;529
"320435 Rio Bananal";20;11;14;11;12;7;10;11;-;96
"320450 Santa Leopoldina";40;15;16;14;27;14;156;136;163;581
"320455 Santa Maria de Jetibá";179;100;92;96;93;115;100;141;127;1043
"320460 Santa Teresa";213;217;256;244;273;274;299;283;328;2387
"320470 São Gabriel da Palha";70;55;28;50;42;41;41;30;-;357
"320480 São José do Calçado";124;94;84;114;60;93;84;-;-;653
"320490 São Mateus";1370;1518;1645;1205;1205;1177;1190;1177;1169;11656
"320500 Serra";1868;2477;1063;1010;975;1135;948;1161;1136;11773
"320503 Vargem Alta";32;21;23;38;29;34;27;44;27;275
"320506 Venda Nova do Imigrante";121;84;103;135;141;134;218;153;167;1256
"320520 Vila Velha";2205;2063;1857;1996;2032;2307;2312;2106;2430;19308
"320530 Vitória";4235;3912;3453;3494;3276;3741;4369;4304;3820;34604
"330010 Angra dos Reis";534;799;619;600;645;779;592;607;622;5797
"330015 Aperibé";55;48;44;39;34;60;72;83;75;510
"330020 Araruama";139;145;135;132;209;246;200;144;176;1526
"330022 Areal";6;17;7;14;15;17;18;11;-;105
"330023 Armação dos Búzios";130;175;154;184;164;167;219;191;188;1572
"330025 Arraial do Cabo";132;122;106;88;120;112;-;-;-;680
"330030 Barra do Piraí";229;267;246;368;344;362;392;381;311;2900
"330040 Barra Mansa";824;614;502;549;805;633;996;929;1031;6883
"330045 Belford Roxo";959;831;843;956;953;986;1049;1175;961;8713
"330050 Bom Jardim";77;88;104;115;115;114;115;119;-;847
"330060 Bom Jesus do Itabapoana";117;138;125;130;147;178;205;191;133;1364
"330070 Cabo Frio";733;638;661;685;769;725;759;757;783;6510
"330080 Cachoeiras de Macacu";126;81;102;134;70;-;-;-;-;513
"330090 Cambuci";2;38;48;51;54;13;12;13;7;238
"330100 Campos dos Goytacazes";2021;1953;2018;2102;1903;2136;2299;2078;1954;18464
"330110 Cantagalo";90;108;100;93;116;97;73;130;-;807
"330120 Carmo";79;72;106;73;90;77;89;83;75;744
"330130 Casimiro de Abreu";183;184;155;178;180;151;191;158;179;1559
"330140 Conceição de Macabu";12;13;18;17;14;15;24;25;12;150
"330150 Cordeiro";66;67;55;62;69;85;85;83;70;642
"330160 Duas Barras";35;24;27;18;22;36;35;-;-;197
"330170 Duque de Caxias";2776;2790;3067;3526;3462;4030;3843;3320;3151;29965
"330180 Engenheiro Paulo de Frontin";15;10;18;17;13;16;15;20;-;124
"330185 Guapimirim";104;83;81;97;111;130;129;75;189;999
"330190 Itaboraí";533;512;457;524;455;513;519;520;612;4645
"330200 Itaguaí";320;318;334;283;297;314;256;-;-;2122
"330210 Itaocara";102;96;110;81;67;57;45;50;-;608
"330220 Itaperuna";745;894;642;703;970;999;1069;903;825;7750
"330225 Itatiaia";146;139;133;109;130;110;44;131;-;942
"330240 Macaé";271;936;970;893;655;892;1077;786;871;7351
"330250 Magé";450;410;434;466;459;447;445;393;336;3840
"330260 Mangaratiba";157;141;145;155;154;157;160;-;-;1069
"330270 Maricá";351;329;344;462;426;413;466;455;-;3246
"330280 Mendes";-;24;16;36;26;20;19;41;28;210
"330285 Mesquita";934;919;799;763;575;493;602;630;675;6390
"330290 Miguel Pereira";293;238;268;227;268;279;275;257;230;2335
"330300 Miracema";146;130;125;116;139;124;141;111;-;1032
"330310 Natividade";52;49;47;50;48;47;47;54;31;425
"330320 Nilópolis";255;206;101;3;74;90;19;217;120;1085
"330330 Niterói";1578;1655;1762;1803;2119;2177;2111;2043;2127;17375
"330340 Nova Friburgo";396;463;524;506;609;514;455;415;462;4344
"330350 Nova Iguaçu";1913;2385;1951;1574;2128;1995;1807;1709;1936;17398
"330360 Paracambi";61;62;53;86;144;116;131;124;149;926
"330370 Paraíba do Sul";265;285;258;345;373;223;252;310;294;2605
"330380 Paraty";177;180;164;155;150;148;183;192;176;1525
"330390 Petrópolis";1157;1078;1027;1136;1312;1182;1232;1217;472;9813
"330395 Pinheiral";63;62;51;58;56;70;72;53;73;558
"330400 Piraí";111;109;105;128;120;124;124;138;112;1071
"330411 Porto Real";61;54;44;84;94;57;162;63;67;686
"330412 Quatis";34;42;33;32;18;34;26;39;-;258
"330414 Queimados";225;280;321;475;348;505;502;496;429;3581
"330415 Quissamã";107;125;102;110;148;98;90;105;105;990
"330420 Resende";556;515;584;676;580;588;626;579;581;5285
"330430 Rio Bonito";300;361;376;429;367;427;480;527;467;3734
"330440 Rio Claro";20;16;21;32;13;27;11;8;23;171
"330450 Rio das Flores";7;25;26;32;18;26;25;17;14;190
"330452 Rio das Ostras";310;299;332;316;299;288;282;296;272;2694
"330455 Rio de Janeiro";17171;17614;17913;20826;20600;20734;20352;19685;19000;173895
"330460 Santa Maria Madalena";29;14;38;35;33;38;36;68;38;329
"330470 Santo Antônio de Pádua";194;224;217;228;241;261;231;203;-;1799
"330480 São Fidélis";125;148;143;152;115;141;189;144;-;1157
"330475 São Francisco de Itabapoana";37;53;34;40;54;53;52;40;29;392
"330490 São Gonçalo";2088;1918;1952;2126;2067;2091;2397;2211;2464;19314
"330500 São João da Barra";91;110;131;86;121;105;146;127;48;965
"330510 São João de Meriti";740;686;650;623;652;606;594;626;606;5783
"330515 São José do Vale do Rio Preto";37;39;32;38;41;47;33;34;21;322
"330520 São Pedro da Aldeia";119;111;97;146;155;150;160;147;-;1085
"330530 São Sebastião do Alto";25;49;61;63;53;29;51;52;45;428
"330550 Saquarema";416;408;364;231;221;220;256;244;142;2502
"330555 Seropédica";127;176;127;96;90;88;65;87;87;943
"330560 Silva Jardim";25;25;18;20;28;35;42;32;37;262
"330570 Sumidouro";21;14;30;32;37;43;43;50;44;314
"330580 Teresópolis";607;609;614;709;585;619;810;598;700;5851
"330590 Trajano de Moraes";40;37;40;48;50;50;50;47;-;362
"330600 Três Rios";261;358;371;392;273;399;380;313;333;3080
"330610 Valença";565;564;551;568;588;376;525;571;550;4858
"330615 Varre-Sai";23;24;34;12;12;12;17;15;20;169
"330620 Vassouras";417;288;202;427;393;313;531;348;375;3294
"330630 Volta Redonda";992;714;833;959;1108;1013;991;844;897;8351
"350010 Adamantina";195;171;209;242;210;250;284;279;260;2100
"350050 Águas de Lindóia";102;106;98;66;122;89;82;69;108;842
"350070 Agudos";99;59;68;65;87;87;86;87;75;713
"350100 Altinópolis";73;67;73;76;93;84;76;71;82;695
"350110 Alto Alegre";3;3;-;1;2;4;4;10;5;32
"350130 Álvares Machado";25;17;17;18;9;8;28;18;20;160
"350160 Americana";595;842;446;346;443;379;387;461;366;4265
"350170 Américo Brasiliense";171;174;182;301;143;297;580;485;424;2757
"350190 Amparo";283;322;324;352;331;354;387;350;263;2966
"350210 Andradina";192;227;217;254;227;235;256;267;203;2078
"350220 Angatuba";72;68;55;69;73;62;101;71;74;645
"350250 Aparecida";96;155;202;174;168;203;181;278;157;1614
"350260 Aparecida d'Oeste";4;3;4;3;2;3;-;1;3;23
"350270 Apiaí";145;135;146;173;149;149;192;188;151;1428
"350280 Araçatuba";684;731;743;712;803;796;952;803;746;6970
"350320 Araraquara";1019;919;930;1092;942;978;1170;962;922;8934
"350330 Araras";383;389;406;418;394;378;271;451;501;3591
"350340 Arealva";2;7;9;9;12;8;22;13;-;82
"350390 Arujá";95;120;99;100;96;101;113;98;122;944
"350400 Assis";416;405;476;545;541;547;613;561;528;4632
"350410 Atibaia";265;255;259;284;265;262;285;314;344;2533
"350420 Auriflama";60;63;43;36;47;59;96;70;78;552
"350450 Avaré";458;587;436;404;463;381;433;690;463;4315
"350490 Bananal";-;1;1;1;-;3;2;-;-;8
"350520 Bariri";129;135;127;160;165;129;112;152;163;1272
"350530 Barra Bonita";148;176;184;209;162;171;186;182;-;1418
"350550 Barretos";1916;1851;1742;1764;1767;2018;1687;2049;1862;16656
"350570 Barueri";1359;1688;1698;2004;2183;2089;2267;2530;2245;18063
"350580 Bastos";70;41;40;52;70;68;65;55;92;553
"350590 Batatais";271;249;277;242;243;287;303;268;242;2382
"350600 Bauru";1864;2155;2632;2543;2308;2754;2830;2572;2424;22082
"350610 Bebedouro";140;133;115;217;148;178;142;277;-;1350
"350630 Bernardino de Campos";26;29;24;18;25;34;41;32;26;255
"350635 Bertioga";183;191;206;252;225;229;239;187;247;1959
"350640 Bilac";8;5;8;8;4;7;15;10;9;74
"350650 Birigui";316;369;328;324;335;286;311;311;483;3063
"350670 Boa Esperança do Sul";1;1;-;-;-;-;2;-;-;4
"350680 Bocaina";13;7;10;11;13;17;12;14;12;109
"350700 Boituva";142;159;96;147;138;123;163;136;134;1238
"350710 Bom Jesus dos Perdões";3;9;9;10;8;13;7;11;12;82
"350740 Borborema";28;51;37;41;31;54;48;46;61;397
"350750 Botucatu";1811;2035;1897;1787;1811;2060;1959;1946;2018;17324
"350760 Bragança Paulista";971;1143;1139;1155;1156;1339;1357;1253;1213;10726
"350790 Brotas";65;62;89;77;57;60;62;39;49;560
"350810 Buritama";66;107;43;30;86;62;66;79;-;539
"350840 Cabreúva";39;32;51;57;28;38;21;45;80;391
"350850 Caçapava";396;166;300;91;203;217;333;350;168;2224
"350860 Cachoeira Paulista";26;62;47;55;58;62;51;44;66;471
"350870 Caconde";50;67;63;86;84;75;89;71;93;678
"350880 Cafelândia";51;66;40;65;51;67;66;48;48;502
"350900 Caieiras";416;391;379;341;319;345;301;288;328;3108
"350920 Cajamar";95;97;115;125;36;12;56;84;85;705
"350930 Cajobi";31;37;34;9;13;30;34;-;-;188
"350940 Cajuru";180;128;168;137;158;156;165;198;191;1481
"350950 Campinas";5628;5012;4801;4668;4634;5351;5045;5275;4948;45362
"350960 Campo Limpo Paulista";172;156;172;174;186;210;233;190;168;1661
"350970 Campos do Jordão";143;182;174;166;153;182;203;190;181;1574
"351000 Cândido Mota";82;66;70;76;76;95;85;121;119;790
"351020 Capão Bonito";135;101;123;110;104;143;181;137;166;1200
"351040 Capivari";148;148;144;162;201;152;170;133;175;1433
"351050 Caraguatatuba";770;694;705;749;860;881;901;813;586;6959
"351060 Carapicuíba";1021;985;1021;1208;1125;1097;1123;664;1613;9857
"351070 Cardoso";13;22;22;15;25;23;34;15;26;195
"351080 Casa Branca";85;81;62;93;96;84;92;89;110;792
"351100 Castilho";17;17;14;15;20;12;27;16;26;164
"351110 Catanduva";1153;1090;1044;981;978;1049;1139;1114;1177;9725
"351140 Cerqueira César";52;89;78;74;85;85;100;104;116;783
"351150 Cerquilho";43;67;62;72;59;47;83;50;66;549
"351160 Cesário Lange";21;27;30;23;25;24;42;39;36;267
"351170 Charqueada";22;18;19;51;43;51;38;49;39;330
"355720 Chavantes";66;50;77;55;54;55;76;48;45;526
"351190 Clementina";25;10;13;11;18;20;18;14;28;157
"351200 Colina";50;43;23;44;24;45;23;54;47;353
"351210 Colômbia";-;1;-;-;-;-;-;-;-;1
"351220 Conchal";95;99;99;114;108;113;108;154;141;1031
"351280 Cosmópolis";22;155;74;100;100;100;115;79;111;856
"351300 Cotia";871;651;898;716;1176;1072;1094;1184;1116;8778
"351340 Cruzeiro";317;316;305;321;315;347;383;367;382;3053
"351350 Cubatão";364;391;295;377;434;380;481;457;501;3680
"351360 Cunha";47;65;78;73;99;78;110;98;71;719
"351370 Descalvado";86;61;88;78;115;96;90;100;167;881
"351380 Diadema";1706;1249;1654;1600;1854;1874;1861;1793;1608;15199
"351390 Divinolândia";32;75;161;170;199;247;237;255;203;1579
"351410 Dois Córregos";108;84;78;56;78;102;102;96;87;791
"351440 Dracena";179;188;169;211;189;188;190;191;203;1708
"351450 Duartina";95;97;93;108;104;102;119;122;91;931
"351500 Embu das Artes";187;243;210;268;188;205;274;146;113;1834
"351510 Embu-Guaçu";35;47;61;65;67;79;92;73;66;585
"351518 Espírito Santo do Pinhal";188;188;208;197;183;255;259;265;249;1992
"351520 Estrela d'Oeste";16;22;9;13;6;6;10;12;13;107
"351540 Fartura";38;73;61;58;66;69;83;-;-;448
"351550 Fernandópolis";289;371;330;322;243;387;368;319;285;2914
"351570 Ferraz de Vasconcelos";390;480;534;501;571;612;607;604;565;4864
"351600 Flórida Paulista";29;24;36;51;52;45;60;43;39;379
"351620 Franca";1250;1324;1628;1584;1475;1634;1765;1717;1650;14027
"351630 Francisco Morato";591;461;525;617;612;689;749;896;698;5838
"351640 Franco da Rocha";357;374;473;475;584;667;690;521;432;4573
"351660 Gália";-;5;4;4;16;3;9;5;4;50
"351670 Garça";154;179;170;183;123;174;109;61;56;1209
"351690 General Salgado";46;29;21;24;15;35;32;30;30;262
"351740 Guaíra";101;86;106;110;109;116;138;100;127;993
"351760 Guapiara";95;47;34;33;42;32;41;38;28;390
"351770 Guará";37;38;59;44;22;10;33;38;-;281
"351780 Guaraçaí";22;29;25;23;18;21;25;32;25;220
"351820 Guararapes";108;101;99;94;106;115;111;103;103;940
"351830 Guararema";82;89;52;75;81;91;79;73;78;700
"351840 Guaratinguetá";424;479;483;491;544;478;517;507;543;4466
"351860 Guariba";84;68;62;108;76;76;115;72;71;732
"351870 Guarujá";772;760;709;748;817;802;823;833;842;7106
"351880 Guarulhos";3435;3151;3160;3720;3722;3960;4079;3876;3559;32662
"351900 Herculândia";57;61;54;47;47;54;53;33;33;439
"351907 Hortolândia";377;368;356;416;388;382;333;375;409;3404
"351910 Iacanga";24;17;17;17;25;28;27;28;-;183
"351930 Ibaté";55;56;53;89;69;71;95;62;57;607
"351940 Ibirá";4;2;-;-;4;4;3;3;-;20
"351960 Ibitinga";279;302;268;236;233;266;374;372;324;2654
"351970 Ibiúna";115;102;49;45;86;84;56;78;34;649
"351990 Iepê";27;35;42;26;40;34;33;34;-;271
"352010 Igarapava";75;73;89;93;77;113;66;106;86;778
"352044 Ilha Solteira";103;90;121;96;117;159;108;117;182;1093
"352040 Ilhabela";114;162;131;125;127;178;188;149;-;1174
"352050 Indaiatuba";617;619;712;685;769;853;845;842;849;6791
"352070 Indiaporã";17;26;12;11;17;20;22;30;16;171
"352090 Ipaussu";29;30;19;35;22;49;35;37;44;300
"352130 Ipuã";20;5;21;62;16;33;55;-;-;212
"352170 Itaberá";14;39;62;23;20;72;52;60;-;342
"352180 Itaí";35;26;17;26;13;25;32;20;-;194
"352190 Itajobi";8;8;4;3;6;3;7;9;1;49
"352210 Itanhaém";655;680;650;732;710;810;859;914;836;6846
"352220 Itapecerica da Serra";1157;1028;1096;1116;1258;1333;1711;1263;1388;11350
"352230 Itapetininga";486;558;528;586;618;646;627;637;607;5293
"352240 Itapeva";533;571;570;552;427;491;659;426;416;4645
"352250 Itapevi";722;534;757;665;887;1002;1221;1235;886;7909
"352260 Itapira";316;373;301;358;330;362;397;378;403;3218
"352270 Itápolis";209;235;193;230;205;194;206;158;203;1833
"352280 Itaporanga";104;88;82;104;82;109;117;145;94;925
"352290 Itapuí";8;11;12;18;10;16;16;14;21;126
"352310 Itaquaquecetuba";889;792;902;883;989;1067;1074;1032;960;8588
"352320 Itararé";210;229;225;226;245;296;332;301;-;2064
"352340 Itatiba";254;297;268;278;280;329;274;345;313;2638
"352350 Itatinga";30;32;29;26;32;21;25;32;-;227
"352360 Itirapina";15;18;9;8;8;8;9;5;5;85
"352390 Itu";403;529;500;550;581;654;612;755;347;4931
"352400 Itupeva";100;92;77;89;119;138;113;109;95;932
"352410 Ituverava";184;207;240;162;143;153;226;243;244;1802
"352420 Jaborandi";2;10;2;2;2;1;3;4;1;27
"352430 Jaboticabal";191;192;174;155;165;173;198;186;177;1611
"352440 Jacareí";825;896;889;1043;916;907;972;924;980;8352
"352450 Jaci";7;4;7;5;14;11;16;5;11;80
"352470 Jaguariúna";129;210;198;164;174;214;197;220;190;1696
"352480 Jales";444;479;500;488;491;446;461;561;476;4346
"352520 Jarinu";45;19;28;24;27;20;46;30;25;264
"352530 Jaú";1603;1543;1414;1735;1747;1683;1699;1811;1858;15093
"352550 Joanópolis";9;10;8;11;9;10;4;12;18;91
"352570 José Bonifácio";31;16;11;15;11;19;43;34;37;217
"352590 Jundiaí";2517;2548;2720;2713;2959;3040;3425;2990;2504;25416
"352600 Junqueirópolis";81;100;76;118;81;103;99;96;90;844
"352640 Laranjal Paulista";81;88;74;116;97;101;82;92;93;824
"352670 Leme";331;323;270;338;382;338;431;404;380;3197
"352680 Lençóis Paulista";121;115;161;148;137;168;152;155;177;1334
"352690 Limeira";989;1035;930;956;921;913;994;974;1004;8716
"352710 Lins";442;440;431;485;435;420;452;472;419;3996
"352720 Lorena";436;456;383;468;340;376;421;381;420;3681
"352730 Louveira";127;212;251;206;200;225;212;161;180;1774
"352740 Lucélia";41;16;52;37;40;36;60;48;36;366
"352800 Macatuba";37;40;44;63;43;52;65;41;52;437
"352810 Macaubal";1;1;3;3;4;8;5;3;2;30
"352850 Mairiporã";103;108;111;124;110;129;132;124;135;1076
"352880 Maracaí";30;44;37;35;50;47;52;47;36;378
"352900 Marília";1406;1601;1544;1734;1687;1733;1882;1829;1910;15326
"352920 Martinópolis";41;38;32;23;30;34;73;-;-;271
"352930 Matão";379;393;440;429;392;388;436;407;395;3659
"352940 Mauá";886;750;835;819;767;934;984;821;901;7697
"352970 Miguelópolis";25;61;46;72;27;48;53;57;-;389
"353010 Mirandópolis";273;185;191;267;232;209;195;244;191;1987
"353030 Mirassol";116;145;112;155;132;142;174;127;98;1201
"353050 Mococa";368;296;278;340;316;303;413;379;493;3186
"353060 Mogi das Cruzes";1855;1868;1932;2048;1916;2087;2133;2397;1974;18210
"353070 Mogi Guaçu";604;629;633;607;637;612;617;649;702;5690
"353080 Mogi Mirim";237;231;292;291;262;294;344;305;366;2622
"353110 Mongaguá";25;37;38;41;37;40;44;29;25;316
"353130 Monte Alto";89;121;115;119;135;115;165;-;-;859
"353140 Monte Aprazível";196;136;90;98;92;81;96;88;120;997
"353150 Monte Azul Paulista";84;79;88;106;101;100;103;96;89;846
"353180 Monte Mor";108;89;128;102;89;111;83;91;96;897
"353190 Morro Agudo";89;74;73;73;70;69;117;123;107;795
"353200 Morungaba";5;13;3;14;9;17;16;9;14;100
"353240 Nazaré Paulista";25;30;-;-;-;-;-;-;-;55
"353250 Neves Paulista";4;3;3;3;2;1;2;5;7;30
"353260 Nhandeara";52;51;48;46;39;52;64;39;43;434
"353290 Nova Europa";13;11;9;36;29;23;34;28;-;183
"353300 Nova Granada";91;91;68;71;76;92;95;89;84;757
"353340 Nova Odessa";96;123;121;120;155;124;154;127;118;1138
"353350 Novo Horizonte";129;150;140;108;125;118;164;164;148;1246
"353390 Olímpia";191;206;200;206;156;175;225;179;197;1735
"353430 Orlândia";193;192;151;158;190;173;184;192;195;1628
"353440 Osasco";1970;1699;1618;1832;1825;1794;1791;1683;1513;15725
"353460 Osvaldo Cruz";121;154;145;148;131;156;157;156;163;1331
"353470 Ourinhos";761;625;575;632;674;657;681;671;715;5991
"353475 Ouroeste";14;8;17;33;21;18;29;21;25;186
"353490 Pacaembu";16;22;22;23;12;14;12;13;10;144
"353520 Palmeira d'Oeste";13;9;19;29;24;20;35;35;16;200
"353530 Palmital";63;54;84;96;136;108;115;74;99;829
"353540 Panorama";39;44;26;31;23;30;32;22;13;260
"353550 Paraguaçu Paulista";164;181;189;181;206;226;227;205;182;1761
"353580 Paranapanema";11;10;8;7;8;11;9;10;-;74
"353600 Parapuã";44;36;40;31;30;42;35;43;-;301
"353620 Pariquera-Açu";581;651;574;601;646;787;735;767;687;6029
"353630 Patrocínio Paulista";64;56;68;74;63;62;83;66;88;624
"353650 Paulínia";413;332;267;264;265;267;-;-;-;1808
"353660 Paulo de Faria";1;1;2;1;7;2;4;-;-;18
"353670 Pederneiras";132;126;124;117;123;113;175;-;-;910
"353700 Pedregulho";60;68;63;80;65;73;99;89;75;672
"353710 Pedreira";81;68;76;84;102;80;87;90;98;766
"353730 Penápolis";250;273;314;297;282;304;326;301;-;2347
"353740 Pereira Barreto";71;89;73;67;86;92;86;84;81;729
"353780 Piedade";112;138;137;128;173;170;133;165;176;1332
"353790 Pilar do Sul";82;85;67;51;73;90;66;83;62;659
"353800 Pindamonhangaba";423;461;463;498;495;586;570;497;574;4567
"353860 Piracaia";11;17;18;27;28;31;37;34;-;203
"353870 Piracicaba";1673;1666;1871;1679;1740;2204;2493;2310;2119;17755
"353880 Piraju";122;127;130;139;140;150;188;151;78;1225
"353890 Pirajuí";32;39;45;62;67;43;42;73;90;493
"353900 Pirangi";39;25;15;18;21;30;30;28;17;223
"353930 Pirassununga";166;175;163;175;148;156;178;177;167;1505
"353940 Piratininga";13;13;16;25;19;20;19;16;25;166
"353950 Pitangueiras";120;83;92;87;110;99;73;125;88;877
"353980 Poá";70;58;55;85;74;66;65;65;65;603
"354000 Pompéia";26;31;31;29;31;29;26;15;19;237
"354020 Pontal";59;70;70;58;78;82;74;83;87;661
"354040 Populina";7;7;7;9;11;12;18;5;-;76
"354060 Porto Feliz";145;143;193;177;190;151;251;157;199;1606
"354070 Porto Ferreira";139;156;132;127;122;160;166;139;149;1290
"354080 Potirendaba";21;22;14;25;26;24;52;16;13;213
"354100 Praia Grande";537;554;510;514;518;514;536;506;609;4798
"354120 Presidente Bernardes";83;58;66;74;60;77;97;61;-;576
"354130 Presidente Epitácio";331;162;150;166;183;163;151;145;166;1617
"354140 Presidente Prudente";2167;2265;2445;2683;3011;2958;2908;2781;2131;23349
"354150 Presidente Venceslau";109;125;129;98;81;125;113;119;99;998
"354160 Promissão";117;139;158;176;166;196;190;147;133;1422
"354190 Queluz";13;12;5;11;12;15;-;-;-;68
"354220 Rancharia";223;179;232;173;174;116;262;220;172;1751
"354240 Regente Feijó";19;9;33;16;15;11;25;19;10;157
"354260 Registro";345;374;415;420;394;384;421;423;337;3513
"354290 Ribeirão Bonito";10;16;12;15;9;18;16;20;-;116
"354300 Ribeirão Branco";22;26;34;24;37;30;32;40;30;275
"354330 Ribeirão Pires";225;144;177;161;183;179;175;201;103;1548
"354340 Ribeirão Preto";5238;5394;5075;4937;4891;4887;5078;5691;5084;46275
"354380 Rinópolis";10;17;15;13;15;24;16;11;-;121
"354390 Rio Claro";487;607;515;489;536;506;475;646;670;4931
"354400 Rio das Pedras";31;19;16;15;40;35;40;28;29;253
"354420 Riolândia";4;10;6;3;5;4;7;3;-;42
"354425 Rosana";189;211;180;217;229;250;273;254;224;2027
"354490 Sales Oliveira";17;8;14;16;22;18;6;-;-;101
"354500 Salesópolis";14;6;14;20;14;18;22;23;24;155
"354520 Salto";325;275;247;316;305;305;336;321;344;2774
"354530 Salto de Pirapora";83;92;122;112;138;128;120;116;128;1039
"354540 Salto Grande";44;24;66;48;31;43;45;44;-;345
"354560 Santa Adélia";4;2;4;4;3;1;-;3;2;23
"354580 Santa Bárbara d'Oeste";383;443;443;501;493;424;363;474;465;3989
"354630 Santa Cruz das Palmeiras";120;93;86;68;57;95;105;156;94;874
"354640 Santa Cruz do Rio Pardo";235;214;251;248;234;236;269;278;222;2187
"354660 Santa Fé do Sul";161;178;192;134;135;141;186;162;171;1460
"354680 Santa Isabel";143;156;123;128;144;173;168;171;161;1367
"354750 Santa Rita do Passa Quatro";103;102;101;109;92;121;101;100;102;931
"354760 Santa Rosa de Viterbo";58;64;65;54;53;70;153;50;42;609
"354730 Santana de Parnaíba";367;348;415;322;267;231;190;122;300;2562
"354770 Santo Anastácio";75;85;75;87;87;101;132;88;90;820
"354780 Santo André";2496;2416;2434;2621;2840;2721;2837;3059;2743;24167
"354790 Santo Antônio da Alegria";3;2;4;3;1;3;5;2;1;24
"354850 Santos";2010;1999;1633;1642;1725;1754;2442;2338;2032;17575
"354860 São Bento do Sapucaí";14;15;20;38;51;44;31;40;32;285
"354870 São Bernardo do Campo";2127;2013;2343;2446;2410;2880;2808;2997;2585;22609
"354880 São Caetano do Sul";436;507;465;457;509;521;634;545;-;4074
"354890 São Carlos";996;1185;1017;1065;1154;1132;1214;1136;1096;9995
"354910 São João da Boa Vista";344;337;331;457;368;454;416;335;383;3425
"354940 São Joaquim da Barra";173;182;156;209;175;180;177;190;191;1633
"354970 São José do Rio Pardo";312;314;371;383;362;346;375;373;327;3163
"354980 São José do Rio Preto";4423;4580;3989;3821;4242;4105;4626;4984;5071;39841
"354990 São José dos Campos";2616;2833;2820;2661;3272;3530;3480;4026;3426;28664
"355000 São Luís do Paraitinga";8;13;8;16;13;14;11;11;17;111
"355010 São Manuel";66;96;91;91;84;92;79;84;89;772
"355020 São Miguel Arcanjo";33;38;40;48;51;54;77;63;32;436
"355030 São Paulo";39241;34969;38568;41738;42076;46920;46808;50143;46160;386623
"355040 São Pedro";95;96;96;70;97;82;105;99;132;872
"355060 São Roque";222;247;270;238;265;231;226;235;250;2184
"355070 São Sebastião";309;286;337;307;308;407;349;330;233;2866
"355080 São Sebastião da Grama";35;23;35;39;31;36;38;32;-;269
"355090 São Simão";32;28;29;24;30;30;30;37;38;278
"355100 São Vicente";551;536;813;712;818;696;848;700;622;6296
"355160 Serra Negra";97;68;88;107;101;78;80;80;81;780
"355150 Serrana";154;157;122;84;102;152;275;301;300;1647
"355170 Sertãozinho";409;483;462;452;439;480;481;537;538;4281
"355200 Silveiras";2;2;-;1;1;-;4;1;2;13
"355210 Socorro";133;204;170;180;181;207;196;222;944;2437
"355220 Sorocaba";3419;3245;3334;3473;3607;3922;3908;3696;3667;32271
"355230 Sud Mennucci";23;13;23;30;18;49;-;-;-;156
"355240 Sumaré";651;738;870;1050;1085;1125;1248;1267;1338;9372
"355250 Suzano";397;402;473;443;451;439;418;452;451;3926
"355260 Tabapuã";13;17;13;6;7;7;17;8;24;112
"355270 Tabatinga";32;35;26;45;31;29;43;39;-;280
"355280 Taboão da Serra";1294;1230;1411;1564;1522;1647;1757;1656;1569;13650
"355300 Taguaí";42;53;46;44;40;21;44;52;70;412
"355330 Tambaú";71;76;72;86;77;89;75;84;88;718
"355340 Tanabi";52;58;75;79;57;55;73;64;57;570
"355360 Tapiratiba";12;15;18;15;12;16;16;16;34;154
"355370 Taquaritinga";245;351;276;271;307;273;352;330;-;2405
"355380 Taquarituba";93;112;141;161;181;176;163;-;-;1027
"355400 Tatuí";358;367;334;334;336;374;419;362;397;3281
"355410 Taubaté";1198;1382;1369;1516;1548;1572;1607;1627;1562;13381
"355430 Teodoro Sampaio";154;123;135;108;103;92;83;41;45;884
"355440 Terra Roxa";29;16;20;12;18;8;13;17;5;138
"355450 Tietê";134;146;125;145;140;156;147;165;161;1319
"355500 Tupã";509;455;438;576;478;524;506;472;487;4445
"355510 Tupi Paulista";65;71;74;74;75;70;102;78;68;677
"355540 Ubatuba";303;310;256;268;273;280;265;281;274;2510
"355580 Urânia";20;26;2;6;1;-;2;1;2;60
"355600 Urupês";1;1;4;4;5;7;10;10;10;52
"355620 Valinhos";232;256;234;231;242;243;315;265;-;2018
